candidate_id,library,source_object,category,motion_types,joint_count,body_count
objaverse_cf1fca4ccdfe4e92806229df60b32cf5,objaverse_v1,cf1fca4ccdfe4e92806229df60b32cf5,Shield,dynamic_rigid,0,1
objaverse_cf33e2df757d4210a97d673093105138,objaverse_v1,cf33e2df757d4210a97d673093105138,Subwoofer,dynamic_rigid,0,1
objaverse_cf3b4a63fe9e4a6f803391edb55e2050,objaverse_v1,cf3b4a63fe9e4a6f803391edb55e2050,Hinge,dynamic_rigid,0,1
objaverse_cf3e112a4441414db938f3020ec8514f,objaverse_v1,cf3e112a4441414db938f3020ec8514f,Drawer,dynamic_rigid,0,1
objaverse_cf4f97cf66ef4a5398cae98e57e7b975,objaverse_v1,cf4f97cf66ef4a5398cae98e57e7b975,Guitar,dynamic_rigid,0,1
objaverse_cf523bcdffea48f3bf01e7a976a3b11c,objaverse_v1,cf523bcdffea48f3bf01e7a976a3b11c,BrassPlaque,dynamic_rigid,0,1
objaverse_cf5558b8ac904c7b8b8a314fc09d2e96,objaverse_v1,cf5558b8ac904c7b8b8a314fc09d2e96,Lamp,dynamic_rigid,0,1
objaverse_cf64d04d3c4e4fa18e0eed26af665aec,objaverse_v1,cf64d04d3c4e4fa18e0eed26af665aec,Bottle,dynamic_rigid,0,1
objaverse_cf6852dd9ea94f3c9f5226a8e3ffe60d,objaverse_v1,cf6852dd9ea94f3c9f5226a8e3ffe60d,RadioReceiver,dynamic_rigid,0,1
objaverse_cf703108d5bd42f0ad3970ea23306aaf,objaverse_v1,cf703108d5bd42f0ad3970ea23306aaf,Typewriter,dynamic_rigid,0,1
objaverse_cf72563cb8ce41fd87f47e04eac1720a,objaverse_v1,cf72563cb8ce41fd87f47e04eac1720a,TennisRacket,dynamic_rigid,0,1
objaverse_cf7d8b3d323b47a68e3c91605be9cb59,objaverse_v1,cf7d8b3d323b47a68e3c91605be9cb59,Mirror,dynamic_rigid,0,1
objaverse_cf7ee779ca86424aaea69fde95d9e61c,objaverse_v1,cf7ee779ca86424aaea69fde95d9e61c,Lamp,dynamic_rigid,0,1
objaverse_cf7f142c5aa8439d9b8d545993efdac4,objaverse_v1,cf7f142c5aa8439d9b8d545993efdac4,Toilet,dynamic_rigid,0,1
objaverse_cf860a30743f4fc7a849732488a9005f,objaverse_v1,cf860a30743f4fc7a849732488a9005f,Microwave,dynamic_rigid,0,1
objaverse_cf88ef06f28d446c9c660bf4b6496587,objaverse_v1,cf88ef06f28d446c9c660bf4b6496587,Box,dynamic_rigid,0,1
objaverse_cf9580db045e4bd6818306d50f2fa2ce,objaverse_v1,cf9580db045e4bd6818306d50f2fa2ce,BoomMicrophone,dynamic_rigid,0,1
objaverse_cf964a1ff455478ba65771400a4ea1ab,objaverse_v1,cf964a1ff455478ba65771400a4ea1ab,Mirror,dynamic_rigid,0,1
objaverse_cfa28f49a0654674aa640b30be3d9490,objaverse_v1,cfa28f49a0654674aa640b30be3d9490,Pottery,dynamic_rigid,0,1
objaverse_cfad2e0388d248ccad1480ce784801f4,objaverse_v1,cfad2e0388d248ccad1480ce784801f4,Chair,dynamic_rigid,0,1
objaverse_cfaf0f457ca244e59c746ebdd6f3ad6c,objaverse_v1,cfaf0f457ca244e59c746ebdd6f3ad6c,ParkingMeter,dynamic_rigid,0,1
objaverse_cfbcb02c981e4a6c92b6c86fb5ced91d,objaverse_v1,cfbcb02c981e4a6c92b6c86fb5ced91d,StorageFurniture,dynamic_rigid,0,1
objaverse_cfbfff197509468b94534dbee3e4a287,objaverse_v1,cfbfff197509468b94534dbee3e4a287,Box,dynamic_rigid,0,1
objaverse_cfc0f9718e254ea1969a26679948e1f4,objaverse_v1,cfc0f9718e254ea1969a26679948e1f4,DixieCup,dynamic_rigid,0,1
objaverse_cfc49bcb02134ecea34f4fda58f00590,objaverse_v1,cfc49bcb02134ecea34f4fda58f00590,Wrench,dynamic_rigid,0,1
objaverse_cfcfc1a5ba1e4a64a21c97725c56c26b,objaverse_v1,cfcfc1a5ba1e4a64a21c97725c56c26b,Printer,dynamic_rigid,0,1
objaverse_cfd477d07e5443f28bcf6b72a5370a52,objaverse_v1,cfd477d07e5443f28bcf6b72a5370a52,Lamp,dynamic_rigid,0,1
objaverse_cfe4fe307d0d4909b69ae838d6d184d1,objaverse_v1,cfe4fe307d0d4909b69ae838d6d184d1,Backpack,dynamic_rigid,0,1
objaverse_cfe6466ff2474104bfde9ec8ec9a8b71,objaverse_v1,cfe6466ff2474104bfde9ec8ec9a8b71,Table,dynamic_rigid,0,1
objaverse_cfe7657f86c84b2496dd60cf9e8bf4a6,objaverse_v1,cfe7657f86c84b2496dd60cf9e8bf4a6,Hammer,dynamic_rigid,0,1
objaverse_cff22047e4a54f4a9b6166e6922ede80,objaverse_v1,cff22047e4a54f4a9b6166e6922ede80,Corkscrew,dynamic_rigid,0,1
objaverse_cff2c5c2e8734568ae170027bc736968,objaverse_v1,cff2c5c2e8734568ae170027bc736968,MailboxAtHome,dynamic_rigid,0,1
objaverse_cff2d3483c4a452aaa9201b2a1b7d984,objaverse_v1,cff2d3483c4a452aaa9201b2a1b7d984,Joystick,dynamic_rigid,0,1
objaverse_cffefcce9ac24c25a738eb1c491ba8a4,objaverse_v1,cffefcce9ac24c25a738eb1c491ba8a4,Table,dynamic_rigid,0,1
objaverse_d01171ae9b9247548b592396a75ce1f5,objaverse_v1,d01171ae9b9247548b592396a75ce1f5,Pen,dynamic_rigid,0,1
objaverse_d0190dfc1a91459e82388fdeb6633191,objaverse_v1,d0190dfc1a91459e82388fdeb6633191,Cylinder,dynamic_rigid,0,1
objaverse_d01bdaf3eade459382052b044eac578d,objaverse_v1,d01bdaf3eade459382052b044eac578d,Padlock,dynamic_rigid,0,1
objaverse_d025942952774f50808e0511dc918556,objaverse_v1,d025942952774f50808e0511dc918556,Lamp,dynamic_rigid,0,1
objaverse_d0261c8292254d18bf51859d7e2e7eba,objaverse_v1,d0261c8292254d18bf51859d7e2e7eba,Table,dynamic_rigid,0,1
objaverse_d02f31c006024021a7427339b7d08ec7,objaverse_v1,d02f31c006024021a7427339b7d08ec7,Toilet,dynamic_rigid,0,1
objaverse_d03352a2df7448c39536223aba844d39,objaverse_v1,d03352a2df7448c39536223aba844d39,Lantern,dynamic_rigid,0,1
objaverse_d037558f2c4647a7a4fff1875f677579,objaverse_v1,d037558f2c4647a7a4fff1875f677579,Pottery,dynamic_rigid,0,1
objaverse_d03766ba61f2468aa95709ce84b5a4e4,objaverse_v1,d03766ba61f2468aa95709ce84b5a4e4,Bottle,dynamic_rigid,0,1
objaverse_d0380c5175fa44528289a1e0ff3130a8,objaverse_v1,d0380c5175fa44528289a1e0ff3130a8,Bottle,dynamic_rigid,0,1
objaverse_d039718acc6842cc9ae40de0740716b4,objaverse_v1,d039718acc6842cc9ae40de0740716b4,ParkingMeter,dynamic_rigid,0,1
objaverse_d04d521bd0a049719f2199159e24d981,objaverse_v1,d04d521bd0a049719f2199159e24d981,Bucket,dynamic_rigid,0,1
objaverse_d06106f340f64e26af8f0d6e6723c459,objaverse_v1,d06106f340f64e26af8f0d6e6723c459,Armor,dynamic_rigid,0,1
objaverse_d061b6a017e240fc873966b703483f76,objaverse_v1,d061b6a017e240fc873966b703483f76,Vase,dynamic_rigid,0,1
objaverse_d06d152ebbcc44f0b60f37ae9350bf35,objaverse_v1,d06d152ebbcc44f0b60f37ae9350bf35,BowlingBall,dynamic_rigid,0,1
objaverse_d0954ea82c054a83a2b7084e1aa3a7ca,objaverse_v1,d0954ea82c054a83a2b7084e1aa3a7ca,Knife,dynamic_rigid,0,1
objaverse_d0aa9991edf5438cb11a90ef43a518a1,objaverse_v1,d0aa9991edf5438cb11a90ef43a518a1,Phone,dynamic_rigid,0,1
objaverse_d0aad1c318e247ea856aa01325c863f7,objaverse_v1,d0aad1c318e247ea856aa01325c863f7,Bucket,dynamic_rigid,0,1
objaverse_d0b08c213d0f48c58569ba375d4554ca,objaverse_v1,d0b08c213d0f48c58569ba375d4554ca,BrassPlaque,dynamic_rigid,0,1
objaverse_d0b894bfa5844bd98108b75d0d1166c5,objaverse_v1,d0b894bfa5844bd98108b75d0d1166c5,Gemstone,dynamic_rigid,0,1
objaverse_d0bde09e97f442a6ad89b29168945a80,objaverse_v1,d0bde09e97f442a6ad89b29168945a80,Umbrella,dynamic_rigid,0,1
objaverse_d0bf77b2953d4ed39056660518d2fa21,objaverse_v1,d0bf77b2953d4ed39056660518d2fa21,Violin,dynamic_rigid,0,1
objaverse_d0c620986bf142bd9ccdae83bc83a59e,objaverse_v1,d0c620986bf142bd9ccdae83bc83a59e,Seashell,dynamic_rigid,0,1
objaverse_d0d051c552054458b0560543c7e970ec,objaverse_v1,d0d051c552054458b0560543c7e970ec,Keyboard,dynamic_rigid,0,1
objaverse_d0d13ab34fb74e51984387fb9123b2d2,objaverse_v1,d0d13ab34fb74e51984387fb9123b2d2,CameraLens,dynamic_rigid,0,1
objaverse_d0eb4829fc9242dba0e592d553786f3f,objaverse_v1,d0eb4829fc9242dba0e592d553786f3f,Cone,dynamic_rigid,0,1
objaverse_d0eb520347d449699b342afaaea2ac4f,objaverse_v1,d0eb520347d449699b342afaaea2ac4f,Chandelier,dynamic_rigid,0,1
objaverse_d0ecf40321464ba0a8ece64322fb5dac,objaverse_v1,d0ecf40321464ba0a8ece64322fb5dac,WaterCooler,dynamic_rigid,0,1
objaverse_d0ef87b9a5dd421eaca4978287b7d611,objaverse_v1,d0ef87b9a5dd421eaca4978287b7d611,Knife,dynamic_rigid,0,1
objaverse_d0f20eaa1b0b444f9e8dff8bf6498fe4,objaverse_v1,d0f20eaa1b0b444f9e8dff8bf6498fe4,Table,dynamic_rigid,0,1
objaverse_d0f27a597d064d9098d33d43de223fdf,objaverse_v1,d0f27a597d064d9098d33d43de223fdf,Wallet,dynamic_rigid,0,1
objaverse_d0f8edca337b43338674ca392f36c4df,objaverse_v1,d0f8edca337b43338674ca392f36c4df,StorageFurniture,dynamic_rigid,0,1
objaverse_d0fc5ee914c64e12a730f751df2a0f34,objaverse_v1,d0fc5ee914c64e12a730f751df2a0f34,Keg,dynamic_rigid,0,1
objaverse_d111b2412fb74366929d222ac6fbe359,objaverse_v1,d111b2412fb74366929d222ac6fbe359,Piano,dynamic_rigid,0,1
objaverse_d1171aad2be34696a9c2235a775dc0dd,objaverse_v1,d1171aad2be34696a9c2235a775dc0dd,FireExtinguisher,dynamic_rigid,0,1
objaverse_d11840320f6e4ec7ac74de2595c85428,objaverse_v1,d11840320f6e4ec7ac74de2595c85428,Knife,dynamic_rigid,0,1
objaverse_d1263641f34344ad9d794f95f715e137,objaverse_v1,d1263641f34344ad9d794f95f715e137,Cart,dynamic_rigid,0,1
objaverse_d14268e2c68d4cf9bfe4e3bbc39e2669,objaverse_v1,d14268e2c68d4cf9bfe4e3bbc39e2669,Crate,dynamic_rigid,0,1
objaverse_d149e60429574bacab6815132824c59b,objaverse_v1,d149e60429574bacab6815132824c59b,Table,dynamic_rigid,0,1
objaverse_d159eb02dba640109a41be31a2e18128,objaverse_v1,d159eb02dba640109a41be31a2e18128,Crate,dynamic_rigid,0,1
objaverse_d1639a54c8914994b09efd4fb00ac885,objaverse_v1,d1639a54c8914994b09efd4fb00ac885,Seashell,dynamic_rigid,0,1
objaverse_d1774953cc4d4a1f833ae33a4a188c33,objaverse_v1,d1774953cc4d4a1f833ae33a4a188c33,Knob,dynamic_rigid,0,1
objaverse_d193887f6151412f92f33ac3ef91f783,objaverse_v1,d193887f6151412f92f33ac3ef91f783,Ladder,dynamic_rigid,0,1
objaverse_d19d3d8be0b4483f84f79ed4329479cf,objaverse_v1,d19d3d8be0b4483f84f79ed4329479cf,Knife,dynamic_rigid,0,1
objaverse_d1a0b96e5b3e44a9ba548ba9a8864c0d,objaverse_v1,d1a0b96e5b3e44a9ba548ba9a8864c0d,Candle,dynamic_rigid,0,1
objaverse_d1a2bc531cbb45f0b144de2103aa75a2,objaverse_v1,d1a2bc531cbb45f0b144de2103aa75a2,Table,dynamic_rigid,0,1
objaverse_d1a388d93c0745d885c5c4fc5fe51cc2,objaverse_v1,d1a388d93c0745d885c5c4fc5fe51cc2,Coin,dynamic_rigid,0,1
objaverse_d1a772d68cef4db0ac72958c86ed99e7,objaverse_v1,d1a772d68cef4db0ac72958c86ed99e7,Table,dynamic_rigid,0,1
objaverse_d1bf4dda263642a5ac79a7db401a6829,objaverse_v1,d1bf4dda263642a5ac79a7db401a6829,FireExtinguisher,dynamic_rigid,0,1
objaverse_d1d480f42cd04f7394c70a7b8ee7bd67,objaverse_v1,d1d480f42cd04f7394c70a7b8ee7bd67,Clock,dynamic_rigid,0,1
objaverse_d1d7750af5144d1bb7d9fcc66b137c4c,objaverse_v1,d1d7750af5144d1bb7d9fcc66b137c4c,Bed,dynamic_rigid,0,1
objaverse_d1dcd88b7a1340caa8f8784c4783d526,objaverse_v1,d1dcd88b7a1340caa8f8784c4783d526,Cone,dynamic_rigid,0,1
objaverse_d1e0313decaf4eae973f60d3186f71ba,objaverse_v1,d1e0313decaf4eae973f60d3186f71ba,ComicBook,dynamic_rigid,0,1
objaverse_d1f04fc920b8425a9a78b057b532dd89,objaverse_v1,d1f04fc920b8425a9a78b057b532dd89,Guitar,dynamic_rigid,0,1
objaverse_d1f6601e36c64a01aaa7465d629f22ab,objaverse_v1,d1f6601e36c64a01aaa7465d629f22ab,Barbell,dynamic_rigid,0,1
objaverse_d1f6785445c444eea645bb7491511b80,objaverse_v1,d1f6785445c444eea645bb7491511b80,PhonographRecord,dynamic_rigid,0,1
objaverse_d1fa52427e0e4ed9a678beb6dba2bc4a,objaverse_v1,d1fa52427e0e4ed9a678beb6dba2bc4a,Bottle,dynamic_rigid,0,1
objaverse_d1fc138d06d04ca6b2de4f6ee09fb925,objaverse_v1,d1fc138d06d04ca6b2de4f6ee09fb925,Envelope,dynamic_rigid,0,1
objaverse_d20147392d174208bdd62bf0053552ee,objaverse_v1,d20147392d174208bdd62bf0053552ee,RouterComputerEquipment,dynamic_rigid,0,1
objaverse_d209e28d89c64922977d69d8bf296944,objaverse_v1,d209e28d89c64922977d69d8bf296944,FootballHelmet,dynamic_rigid,0,1
objaverse_d20c2f1b62524c6780647212a55e27b8,objaverse_v1,d20c2f1b62524c6780647212a55e27b8,BoomMicrophone,dynamic_rigid,0,1
objaverse_d20d1d78836f4c37b543da288035f2d6,objaverse_v1,d20d1d78836f4c37b543da288035f2d6,Award,dynamic_rigid,0,1
objaverse_d2152f81109d4d378b44defd61cff1f9,objaverse_v1,d2152f81109d4d378b44defd61cff1f9,Chandelier,dynamic_rigid,0,1
objaverse_d225389de8c24d1c9cf7102c740eccf9,objaverse_v1,d225389de8c24d1c9cf7102c740eccf9,Generator,dynamic_rigid,0,1
objaverse_d239cc695bc34fa0b9441bf431ce0787,objaverse_v1,d239cc695bc34fa0b9441bf431ce0787,Barrel,dynamic_rigid,0,1
objaverse_d2524f238cd043cdaca559b51f7611dc,objaverse_v1,d2524f238cd043cdaca559b51f7611dc,Mirror,dynamic_rigid,0,1
objaverse_d25283e6dc7c4af9858db4b33b2cd898,objaverse_v1,d25283e6dc7c4af9858db4b33b2cd898,Handle,dynamic_rigid,0,1
objaverse_d25c31c0d4654606bbba59bf142f7417,objaverse_v1,d25c31c0d4654606bbba59bf142f7417,Box,dynamic_rigid,0,1
objaverse_d25dac7b78bc49fba3ed441811a7de7a,objaverse_v1,d25dac7b78bc49fba3ed441811a7de7a,Phone,dynamic_rigid,0,1
objaverse_d265074377ae48f0bbe1b97e206ec80f,objaverse_v1,d265074377ae48f0bbe1b97e206ec80f,Faucet,dynamic_rigid,0,1
objaverse_d2655c4255ae417cb7c00abd775b5eb2,objaverse_v1,d2655c4255ae417cb7c00abd775b5eb2,Display,dynamic_rigid,0,1
objaverse_d2682097be654e8cbf341d3624662e4f,objaverse_v1,d2682097be654e8cbf341d3624662e4f,Chair,dynamic_rigid,0,1
objaverse_d26c329d542b424a8d59d794cea3fd97,objaverse_v1,d26c329d542b424a8d59d794cea3fd97,TennisBall,dynamic_rigid,0,1
objaverse_d274f36005274b33ba92900a403dc81d,objaverse_v1,d274f36005274b33ba92900a403dc81d,Barrel,dynamic_rigid,0,1
objaverse_d27528dbf5464aa8930b5524c2a0d989,objaverse_v1,d27528dbf5464aa8930b5524c2a0d989,TrophyCup,dynamic_rigid,0,1
objaverse_d2785b57e7da45858f2fe8bf4dedd68d,objaverse_v1,d2785b57e7da45858f2fe8bf4dedd68d,Chair,dynamic_rigid,0,1
objaverse_d298731943b24909b75fd439c6fefcbb,objaverse_v1,d298731943b24909b75fd439c6fefcbb,Drawer,dynamic_rigid,0,1
objaverse_d2a79c02a5ad471d90cc975d0033b8e2,objaverse_v1,d2a79c02a5ad471d90cc975d0033b8e2,Seashell,dynamic_rigid,0,1
objaverse_d2bc90ff533f4fbbaef213343c3d0c31,objaverse_v1,d2bc90ff533f4fbbaef213343c3d0c31,Mouse,dynamic_rigid,0,1
objaverse_d2bd517fdbc9454b93fd9a9551537441,objaverse_v1,d2bd517fdbc9454b93fd9a9551537441,DrumMusicalInstrument,dynamic_rigid,0,1
objaverse_d2c529d598d04d278034564b6e4377a1,objaverse_v1,d2c529d598d04d278034564b6e4377a1,Umbrella,dynamic_rigid,0,1
objaverse_d2c6dbdfac514b01aac842d3f89a08e9,objaverse_v1,d2c6dbdfac514b01aac842d3f89a08e9,Bottle,dynamic_rigid,0,1
objaverse_d2caadf8ffb44adda573de6d905e8a90,objaverse_v1,d2caadf8ffb44adda573de6d905e8a90,Knife,dynamic_rigid,0,1
objaverse_d2d5000b1e7a4d9a8a4a637267418061,objaverse_v1,d2d5000b1e7a4d9a8a4a637267418061,Chair,dynamic_rigid,0,1
objaverse_d2de3788e5f24c3e8189001d2a1f6e92,objaverse_v1,d2de3788e5f24c3e8189001d2a1f6e92,StopSign,dynamic_rigid,0,1
objaverse_d301e8fb9bbb4c8f91705a379a194fc7,objaverse_v1,d301e8fb9bbb4c8f91705a379a194fc7,Bucket,dynamic_rigid,0,1
objaverse_d3091630338141f3825a6fdc6adbfa75,objaverse_v1,d3091630338141f3825a6fdc6adbfa75,StopSign,dynamic_rigid,0,1
objaverse_d30cac84d31a47a3a0860f6f4758eebd,objaverse_v1,d30cac84d31a47a3a0860f6f4758eebd,Cone,dynamic_rigid,0,1
objaverse_d328bfacf7f4448d8875da6a844af97a,objaverse_v1,d328bfacf7f4448d8875da6a844af97a,Crate,dynamic_rigid,0,1
objaverse_d3307264b4b14e079ba5c861eeac839e,objaverse_v1,d3307264b4b14e079ba5c861eeac839e,Kettle,dynamic_rigid,0,1
objaverse_d33522b94a11432fb8a43364e684207e,objaverse_v1,d33522b94a11432fb8a43364e684207e,Microscope,dynamic_rigid,0,1
objaverse_d3418042e1214ec9ab693aca7ad70970,objaverse_v1,d3418042e1214ec9ab693aca7ad70970,WaterCooler,dynamic_rigid,0,1
objaverse_d345524901c7482393c2c93560f2ed90,objaverse_v1,d345524901c7482393c2c93560f2ed90,WaterCooler,dynamic_rigid,0,1
objaverse_d345f392b78f4150924590580068ebb1,objaverse_v1,d345f392b78f4150924590580068ebb1,Wagon,dynamic_rigid,0,1
objaverse_d356b7e88ad046dc8bb0c0f625ce01ba,objaverse_v1,d356b7e88ad046dc8bb0c0f625ce01ba,TriangleMusicalInstrument,dynamic_rigid,0,1
objaverse_d35cec82ec35416392c9d803d0979ee8,objaverse_v1,d35cec82ec35416392c9d803d0979ee8,Phone,dynamic_rigid,0,1
objaverse_d361a461f05d4c5e8df00f6b8df9686c,objaverse_v1,d361a461f05d4c5e8df00f6b8df9686c,BreadBin,dynamic_rigid,0,1
objaverse_d3655bb9762d4e55aa0728fbe4d0a31e,objaverse_v1,d3655bb9762d4e55aa0728fbe4d0a31e,Lamp,dynamic_rigid,0,1
objaverse_d370a3eb0a164dc19ba4547a89956599,objaverse_v1,d370a3eb0a164dc19ba4547a89956599,Table,dynamic_rigid,0,1
objaverse_d37492b382b34bfe8189846161e2a45c,objaverse_v1,d37492b382b34bfe8189846161e2a45c,Cart,dynamic_rigid,0,1
objaverse_d37f2ff2083b4c0e86d9ce86627de1c4,objaverse_v1,d37f2ff2083b4c0e86d9ce86627de1c4,Seashell,dynamic_rigid,0,1
objaverse_d38460faf7c541668fa086eaa4d0b613,objaverse_v1,d38460faf7c541668fa086eaa4d0b613,Bottle,dynamic_rigid,0,1
objaverse_d38d1aa74aa6482ba574d9bb00088313,objaverse_v1,d38d1aa74aa6482ba574d9bb00088313,Kettle,dynamic_rigid,0,1
objaverse_d39eb03ba00a450287b830b6564a3e64,objaverse_v1,d39eb03ba00a450287b830b6564a3e64,BrassPlaque,dynamic_rigid,0,1
objaverse_d3bc668a6f4f462591dbab579c43f80a,objaverse_v1,d3bc668a6f4f462591dbab579c43f80a,KitchenSink,dynamic_rigid,0,1
objaverse_d3bf8831255e4ed9851a29216406307a,objaverse_v1,d3bf8831255e4ed9851a29216406307a,Lamp,dynamic_rigid,0,1
objaverse_d3c4f7a1e0d6484a9b55cc7d8bd50108,objaverse_v1,d3c4f7a1e0d6484a9b55cc7d8bd50108,Diary,dynamic_rigid,0,1
objaverse_d3c89c283eed47e8a730df003223463b,objaverse_v1,d3c89c283eed47e8a730df003223463b,Ladder,dynamic_rigid,0,1
objaverse_d3cd5aab51944fb285523d0e43de6c2d,objaverse_v1,d3cd5aab51944fb285523d0e43de6c2d,MusicalInstrument,dynamic_rigid,0,1
objaverse_d3d735e368624641904f4472d4e92bc6,objaverse_v1,d3d735e368624641904f4472d4e92bc6,StorageFurniture,dynamic_rigid,0,1
objaverse_d3e56ae3e65d470e9cc571f2daf761da,objaverse_v1,d3e56ae3e65d470e9cc571f2daf761da,Shield,dynamic_rigid,0,1
objaverse_d3f3be29ed864080a0a1209dcbfa03d7,objaverse_v1,d3f3be29ed864080a0a1209dcbfa03d7,TableTennisTable,dynamic_rigid,0,1
objaverse_d3f5e832769f45e39c8ffef1f17e73b8,objaverse_v1,d3f5e832769f45e39c8ffef1f17e73b8,Table,dynamic_rigid,0,1
objaverse_d3f5eb15cb42415fb180a3c389e91d7e,objaverse_v1,d3f5eb15cb42415fb180a3c389e91d7e,BowlingBall,dynamic_rigid,0,1
objaverse_d3fd9470e5ad45e685295b1ebd620c55,objaverse_v1,d3fd9470e5ad45e685295b1ebd620c55,Chair,dynamic_rigid,0,1
objaverse_d40aa57bd3134878b573ba48cfa37f2f,objaverse_v1,d40aa57bd3134878b573ba48cfa37f2f,Mug,dynamic_rigid,0,1
objaverse_d40fdecddc254175996276153ea5ed7d,objaverse_v1,d40fdecddc254175996276153ea5ed7d,Microscope,dynamic_rigid,0,1
objaverse_d419b5cc08ac4b1ea3304153944de78e,objaverse_v1,d419b5cc08ac4b1ea3304153944de78e,Box,dynamic_rigid,0,1
objaverse_d41b44b66efd4833abf5581a76d60efc,objaverse_v1,d41b44b66efd4833abf5581a76d60efc,FerrisWheel,dynamic_rigid,0,1
objaverse_d41ef98dbadc4d1fa49c2adc715c3fe6,objaverse_v1,d41ef98dbadc4d1fa49c2adc715c3fe6,Chair,dynamic_rigid,0,1
objaverse_d42f2c22796d45e0aa2ded45b8e89b41,objaverse_v1,d42f2c22796d45e0aa2ded45b8e89b41,Table,dynamic_rigid,0,1
objaverse_d45111cbe4d84c9bbf37784bc140dca3,objaverse_v1,d45111cbe4d84c9bbf37784bc140dca3,Guitar,dynamic_rigid,0,1
objaverse_d453545426c14a8abb74f0190eeaf0ec,objaverse_v1,d453545426c14a8abb74f0190eeaf0ec,WoodenSpoon,dynamic_rigid,0,1
objaverse_d455044d1b554a7bbc9b5a5c9aaeb50a,objaverse_v1,d455044d1b554a7bbc9b5a5c9aaeb50a,Remote,dynamic_rigid,0,1
objaverse_d459f6fe92b54842b7faac076f756cd1,objaverse_v1,d459f6fe92b54842b7faac076f756cd1,RecordPlayer,dynamic_rigid,0,1
objaverse_d45b51f76e704625814794b1d03b9dd5,objaverse_v1,d45b51f76e704625814794b1d03b9dd5,Lamp,dynamic_rigid,0,1
objaverse_d468df5f301a4b098e6521d883a817da,objaverse_v1,d468df5f301a4b098e6521d883a817da,Candle,dynamic_rigid,0,1
objaverse_d46ca999d84f49a98743bd1885e925c8,objaverse_v1,d46ca999d84f49a98743bd1885e925c8,Umbrella,dynamic_rigid,0,1
objaverse_d47f914685a84ad387af7d562344af64,objaverse_v1,d47f914685a84ad387af7d562344af64,StorageFurniture,dynamic_rigid,0,1
objaverse_d48422d3febb479c822d39301d1bd3be,objaverse_v1,d48422d3febb479c822d39301d1bd3be,PirateFlag,dynamic_rigid,0,1
objaverse_d48a9b5b03f847539be03868eedd482a,objaverse_v1,d48a9b5b03f847539be03868eedd482a,SpeakerSteroEquipment,dynamic_rigid,0,1
objaverse_d48b6ca668e84824baa31763bc8191ef,objaverse_v1,d48b6ca668e84824baa31763bc8191ef,Cube,dynamic_rigid,0,1
objaverse_d48c77d41a5045bfa8ba4e7edcb3128b,objaverse_v1,d48c77d41a5045bfa8ba4e7edcb3128b,Candle,dynamic_rigid,0,1
objaverse_d49cbf9a118b47df9efa7e124753dc27,objaverse_v1,d49cbf9a118b47df9efa7e124753dc27,Chair,dynamic_rigid,0,1
objaverse_d49fabce5b3641b383071fbd8db34736,objaverse_v1,d49fabce5b3641b383071fbd8db34736,Scissors,dynamic_rigid,0,1
objaverse_d4adfab902254c62b7b7d164151d0870,objaverse_v1,d4adfab902254c62b7b7d164151d0870,Bottle,dynamic_rigid,0,1
objaverse_d4b47930bdc546e79abbd3d1c5433aff,objaverse_v1,d4b47930bdc546e79abbd3d1c5433aff,Magazine,dynamic_rigid,0,1
objaverse_d4ba24895a324321ab7438e8d1d87a39,objaverse_v1,d4ba24895a324321ab7438e8d1d87a39,Keg,dynamic_rigid,0,1
objaverse_d4bb619384164354969b6c1a381e7099,objaverse_v1,d4bb619384164354969b6c1a381e7099,Chair,dynamic_rigid,0,1
objaverse_d4be9b208b1b4f238692875d83286a58,objaverse_v1,d4be9b208b1b4f238692875d83286a58,Vase,dynamic_rigid,0,1
objaverse_d4c7eaf7b1304e6ba2b2d28e2c7010bd,objaverse_v1,d4c7eaf7b1304e6ba2b2d28e2c7010bd,Chair,dynamic_rigid,0,1
objaverse_d4d8b9a992be43ef8b433c6463c653c5,objaverse_v1,d4d8b9a992be43ef8b433c6463c653c5,Kettle,dynamic_rigid,0,1
objaverse_d4db11e69036480a9847bb62d80ab2ae,objaverse_v1,d4db11e69036480a9847bb62d80ab2ae,Ring,dynamic_rigid,0,1
objaverse_d4ed2c23bb1140a0b5540ff3ac7fb504,objaverse_v1,d4ed2c23bb1140a0b5540ff3ac7fb504,Table,dynamic_rigid,0,1
objaverse_d4f214ab52d54c98a39c925d98fadaca,objaverse_v1,d4f214ab52d54c98a39c925d98fadaca,Shaker,dynamic_rigid,0,1
objaverse_d4f2c598e6be47a498af912f6baa6260,objaverse_v1,d4f2c598e6be47a498af912f6baa6260,Hook,dynamic_rigid,0,1
objaverse_d4f466de30954aec87d5c629e45163c6,objaverse_v1,d4f466de30954aec87d5c629e45163c6,Armor,dynamic_rigid,0,1
objaverse_d4f9862c66144f16abb8ceb35bc8e7a6,objaverse_v1,d4f9862c66144f16abb8ceb35bc8e7a6,Seashell,dynamic_rigid,0,1
objaverse_d4fd76d0790845eab54dc5bdbebc47be,objaverse_v1,d4fd76d0790845eab54dc5bdbebc47be,Seashell,dynamic_rigid,0,1
objaverse_d50458c651c64232a0beb301efc03968,objaverse_v1,d50458c651c64232a0beb301efc03968,Lantern,dynamic_rigid,0,1
objaverse_d50f554707f24584b988e2feea162cc5,objaverse_v1,d50f554707f24584b988e2feea162cc5,Pottery,dynamic_rigid,0,1
